RCQGWHMFQA,95,69,60,67,75,32,14,85,57,19,51,44,54,65,13,96,63,29,34,99,50,25,96,90,59,84,54,79,18,74,43,42,17,50,50,70,94,59,98,5,27,45,93,91,77,33,75,33,11,71,66,24,54,62,45,30,20,76,28,90,68,1,29,0,40,16,93,48,24,49,39,19,7,34,82,68,80,5,74,87,64,83,29,4,22,27,47,78,42,40,12,52,2,79,92,38,54,6,1,32,6,50,45,90,17,27,19,86,37,12,74,53,5,71,77,2,72,13,97,59,28,50,21,9,12,0,94,51,97,34,53,80,15,100,68,70,41,50,81,47,23,67,31,50,4,41,96,66,39,67,57,22,86,35,3,85,24,68,61,88,82,59,30,96,32,79,98,29,89,91,97,97,85,45,85,81,85,59,22,52,14,78,45,53,93,66,32,53,83,93,73,53,0,10,15,33,34,33,3,77,69,26,67,72,91,53,13,21,5,2,21,69,12,14,13,93,27,68,25,95,69,77,98,27,88,52,30,81,64,35,28,24,20,98,6,70,88,95,64,75,67,83,99,65,47,86,15,55,50,13,49,34,79,44,29,43,89,37,83,66,83,16,67,1,8,55,22,40,2,61,65,52,92,59,39,16,1,15,47,63,4,70,90,67,91,66,82,71,55,85,28,39,78,3,52,10,86,78,64,81,30,45,27,28,69,62,92,59,74,83,72,75,34,75,1,90,83,43,45,84,36,10,99,15,60,65,26,78,20,39,72,84,2,43,64,98,74,90,58,81,73,31,100,45,32,51,41,42,35,24,37,32,5,79,45,10,27,76,39,85,1,15,27,40,70,1,6,56,70,19,65,0,18,78,23,27,99,9,80,8,26,60,15,33,88,42,44,32,79,36,66,86,3,68,10,98,68,29,34,80,5,74,72,13,32,81,81,9,36,87,12,60,78,11,14,46,98,18,70,78,11,2,47,20,83,95,80,37,77,29,76,53,38,84,71,12,49,35,29,59,8,42,26,30,53,9,28,97,8,67,11,63,54,37,0,37,29,35,50,25,69,44,2,46,32,25,14,16,21,52,77,72,12,78,77,21,19,0,56,37,26,54,28,48,97,59,70,85,21,44,43,39,48,28,15,6,48,53,78,84,24756
NRMXCTYBQX,50,5,39,39,5,67,85,26,70,16,99,95,51,13,25,34,47,25,97,91,89,22,48,24,10,61,99,52,53,1,88,72,28,27,95,2,19,79,54,17,11,29,15,27,84,94,26,39,58,16,6,42,99,29,60,69,12,9,38,17,81,4,3,40,6,85,58,19,95,68,0,34,74,4,80,6,35,76,44,35,82,33,22,33,91,28,39,50,7,8,21,58,82,1,65,25,44,37,50,54,44,88,88,78,27,49,3,36,34,44,42,63,6,64,72,4,39,55,98,86,17,50,33,76,59,16,98,36,49,34,38,68,52,21,24,45,66,20,0,27,89,11,69,53,3,49,63,5,67,30,14,69,20,60,84,38,63,3,23,73,95,1,74,41,62,89,5,27,27,48,74,8,31,70,91,13,53,30,10,59,69,40,39,52,91,50,75,70,58,32,42,7,51,33,22,78,48,3,13,77,51,96,47,18,82,49,34,38,57,49,89,53,20,24,92,81,32,41,50,60,19,17,17,51,78,32,42,35,89,58,33,61,38,89,74,35,72,50,25,70,55,43,65,95,41,44,38,25,92,100,39,26,1,39,67,85,92,39,69,74,97,52,79,28,83,50,2,13,66,31,53,43,75,41,63,45,94,18,47,45,26,9,2,92,19,40,30,23,3,11,4,50,64,44,65,64,63,45,53,93,11,29,40,74,78,19,87,62,37,21,91,99,36,97,62,74,25,17,59,77,38,47,65,82,19,3,47,19,82,83,36,11,28,59,74,97,9,40,10,33,58,16,81,42,92,61,25,88,82,34,57,89,4,50,33,69,1,68,49,84,3,86,46,2,33,72,26,48,25,61,31,15,91,39,69,25,98,61,62,78,8,98,13,64,29,14,59,57,16,69,74,68,38,94,5,12,73,28,11,34,63,11,96,81,74,72,47,55,75,84,79,16,74,94,56,80,92,61,92,44,22,87,80,82,15,75,27,35,97,15,14,31,29,55,51,94,8,47,53,77,20,60,52,16,79,84,4,8,23,75,30,99,23,37,51,52,11,93,71,93,70,28,92,23,26,43,76,84,93,37,3,80,83,31,96,81,1,82,13,24,60,28,3,51,67,24,34,59,48,70,26,20,66,28,8,94,34,27,40,65,24105
IBTTURLSDO,14,46,38,56,34,42,55,56,82,93,91,23,56,15,89,95,77,55,79,37,24,68,77,8,75,85,16,73,70,99,8,30,7,40,84,20,67,89,58,67,94,26,99,91,38,44,72,40,8,52,54,30,1,86,27,80,3,98,34,33,82,84,24,24,28,8,50,21,31,90,61,61,38,75,38,42,46,80,79,17,51,67,79,97,24,82,21,94,42,84,19,63,79,42,26,12,88,10,76,32,69,29,94,98,98,69,79,83,5,17,39,33,76,66,9,76,94,77,43,100,52,90,49,2,31,50,50,73,0,89,51,33,81,21,87,43,10,49,10,46,30,84,0,100,49,87,22,21,94,40,47,13,50,98,73,80,70,67,60,13,53,45,78,31,69,49,26,4,33,6,72,22,68,15,67,100,24,91,58,21,85,68,73,36,41,72,84,5,33,49,97,24,33,37,7,1,24,48,59,92,93,94,12,95,66,46,11,60,40,24,42,26,16,52,2,67,8,81,4,91,78,86,18,2,18,43,0,71,65,29,11,37,16,2,10,9,74,86,27,54,99,82,54,4,56,83,37,43,50,80,90,18,19,10,60,59,3,58,81,93,43,71,37,49,99,9,8,31,7,64,80,2,54,35,31,17,50,92,69,69,9,74,39,31,100,29,63,84,11,49,2,85,86,74,85,62,79,46,24,80,21,32,56,48,14,46,64,8,22,49,54,56,34,47,92,14,59,16,18,60,53,61,94,72,74,11,93,6,93,49,47,25,21,17,79,55,8,42,18,100,82,70,0,61,90,64,10,59,34,90,80,27,39,33,35,92,56,16,59,94,65,82,33,59,89,23,87,53,87,44,41,24,75,50,91,58,94,34,6,22,46,21,86,57,60,66,7,78,98,82,25,89,51,61,4,83,62,9,74,99,83,60,39,57,26,74,54,33,57,41,77,95,16,90,73,20,18,57,30,29,46,99,85,54,10,97,74,80,43,87,15,44,30,38,5,91,5,5,68,48,15,18,79,44,30,74,77,42,18,57,6,64,58,11,77,58,22,80,22,91,87,46,73,25,99,29,68,20,95,1,52,64,3,39,61,4,65,38,27,90,89,75,52,13,22,27,4,5,11,58,40,18,91,73,0,67,83,4,15,54,25195
LOIFLRZOXF,34,59,59,13,37,88,40,54,39,87,69,42,46,92,94,14,22,24,86,95,28,75,11,92,47,76,34,44,48,72,7,68,24,87,28,9,24,54,86,15,79,0,36,27,98,61,78,36,76,96,34,45,56,88,29,5,25,22,48,75,80,37,52,63,86,18,68,51,63,29,29,69,53,58,81,11,29,60,73,13,27,27,55,69,81,81,2,38,1,8,86,15,66,18,67,10,76,66,5,28,35,67,77,69,56,8,83,66,59,15,73,20,19,0,50,61,84,88,4,53,73,86,2,87,67,33,84,22,61,13,10,2,62,47,14,100,67,15,40,23,72,15,6,60,98,46,45,75,3,59,30,23,69,51,6,92,63,55,84,15,29,36,57,82,28,40,86,39,45,71,43,14,50,25,4,90,1,1,70,28,87,84,84,76,26,53,55,9,8,6,35,61,53,79,14,11,95,63,47,15,46,100,2,16,34,34,30,93,30,4,85,45,100,22,37,30,67,93,89,21,75,73,9,41,3,55,52,27,76,60,89,45,79,40,73,31,85,76,93,54,96,7,19,0,53,86,50,0,56,84,38,82,26,84,7,46,75,31,82,65,56,76,28,41,8,95,71,64,95,97,98,10,18,7,19,50,30,46,1,71,95,80,41,71,2,57,16,3,23,61,12,10,51,59,65,48,9,74,79,38,62,70,55,88,97,56,63,41,9,99,57,86,100,30,92,63,56,9,37,55,44,70,92,50,100,89,57,66,45,89,95,37,17,68,37,45,52,87,88,22,96,45,47,80,58,1,27,65,81,20,7,31,49,15,36,40,51,74,65,15,55,72,51,5,76,63,37,96,43,44,39,15,37,61,28,40,86,69,7,12,81,87,48,38,5,42,36,34,4,32,30,63,39,43,96,28,28,63,26,82,78,5,65,6,93,76,60,59,29,51,24,42,29,40,18,26,50,100,3,81,8,82,14,81,31,13,21,3,89,7,99,82,46,28,57,21,61,37,78,84,56,100,52,17,28,40,65,85,15,53,30,33,80,51,53,3,51,60,38,22,65,75,19,60,40,26,93,52,19,48,55,53,8,97,40,41,82,98,48,68,11,8,46,74,87,95,51,46,16,42,96,15,18,69,83,49,53,74,5,39,24616
ZVVJJFURKC,70,44,71,25,16,57,51,29,62,66,3,94,58,92,46,37,80,80,88,6,5,80,11,47,84,68,33,43,64,31,48,77,82,58,48,44,69,90,10,19,11,95,18,6,76,28,12,10,83,83,29,31,43,98,52,2,31,29,15,58,55,48,68,4,71,92,86,13,14,35,8,22,63,3,14,79,84,84,66,21,18,3,99,32,59,54,89,17,67,82,20,56,63,31,81,42,93,46,5,22,26,10,98,84,62,79,25,47,85,22,97,46,91,40,23,67,54,67,74,92,40,39,35,64,95,43,37,56,11,79,30,54,28,39,95,59,63,89,22,51,90,70,24,49,47,16,31,98,88,93,81,15,3,15,25,64,40,64,84,37,42,88,82,44,66,80,51,59,59,23,78,61,78,15,4,14,50,30,54,43,2,87,95,92,92,48,65,68,71,17,23,77,45,75,21,32,33,76,64,84,52,45,23,80,47,53,40,4,20,94,66,50,64,57,77,15,57,8,53,96,8,52,30,62,86,18,10,33,43,40,60,100,82,96,50,85,36,85,94,69,99,94,42,21,83,98,7,0,41,78,43,31,3,44,5,50,47,12,90,93,18,3,26,45,84,63,48,12,7,3,75,34,41,59,84,36,50,90,93,47,43,30,88,82,14,54,32,69,100,45,27,5,86,92,19,53,52,2,8,88,84,29,30,82,36,63,73,94,24,86,98,2,30,80,4,99,52,65,30,73,58,91,61,21,64,5,61,60,35,16,12,76,66,80,17,24,1,28,73,45,86,29,21,61,25,38,11,94,24,78,17,67,54,65,42,1,7,0,64,66,83,4,69,17,92,69,87,34,48,79,87,49,17,46,74,11,33,82,71,91,47,82,90,76,47,95,3,43,36,87,72,7,9,67,90,11,73,23,49,34,1,34,94,37,41,32,77,25,71,38,58,3,54,57,1,51,73,90,29,32,64,30,59,1,8,47,94,93,46,93,87,21,49,12,90,83,92,34,33,44,5,57,66,63,70,47,38,51,100,56,28,14,58,45,21,52,26,25,24,27,15,32,75,98,15,80,12,30,73,95,72,55,63,83,12,29,61,88,33,96,95,42,58,82,28,42,59,63,64,3,98,60,78,59,37,75,98,71,62,6,25483
XKKMDWFNNQ,65,10,45,37,63,79,2,35,2,61,63,76,45,57,19,99,49,47,3,12,22,92,86,50,60,37,60,12,61,38,96,44,73,15,79,78,86,1,86,32,62,43,94,90,83,35,25,81,55,76,94,39,90,86,68,27,93,91,82,49,58,11,1,31,65,0,74,59,37,77,10,59,8,73,51,26,51,69,46,43,36,98,48,11,87,30,91,80,84,32,7,51,19,45,76,87,19,73,77,79,70,77,59,40,100,57,75,93,52,56,78,8,33,61,22,36,20,20,10,1,91,89,16,55,89,1,44,81,14,52,91,32,28,6,10,78,75,23,41,93,9,99,70,36,96,31,37,77,96,24,12,39,88,54,25,7,86,85,72,20,32,46,33,69,5,50,33,78,42,62,10,97,82,15,65,17,26,32,28,82,40,9,67,37,78,68,7,21,4,65,4,6,22,9,21,64,82,59,23,94,93,78,13,31,17,83,11,38,90,88,7,39,34,76,87,36,98,64,72,10,0,37,73,11,0,74,52,89,40,15,72,14,97,9,97,24,5,14,68,89,33,20,9,72,37,32,65,27,13,30,61,4,54,34,14,93,51,63,94,24,34,43,70,52,16,13,17,5,54,2,97,17,70,19,54,27,20,4,62,17,47,16,83,14,65,0,15,0,74,95,72,24,55,14,27,12,22,32,5,37,62,87,51,26,43,57,21,37,28,74,34,0,28,95,68,55,13,34,12,63,86,47,80,8,85,78,62,13,80,0,3,26,86,27,12,63,42,71,64,14,76,70,98,82,18,75,55,69,11,45,11,42,64,7,97,79,93,16,51,87,41,45,37,74,69,14,72,62,74,67,61,52,89,77,32,52,9,98,53,91,11,62,61,77,71,78,49,11,29,97,29,0,83,54,65,24,74,36,96,47,6,62,24,5,50,42,70,46,39,57,42,97,91,83,82,14,86,59,1,67,45,3,5,6,71,88,94,63,3,73,6,30,87,63,35,22,31,65,67,1,84,60,8,50,73,61,41,52,1,26,43,33,48,33,75,35,41,79,14,20,22,38,38,83,58,15,70,64,53,85,59,49,41,28,50,10,60,80,38,99,55,68,51,58,40,52,3,100,3,35,86,83,59,99,87,83,87,77,60,37,24445
DKQMNJQNYD,80,98,24,64,25,55,73,59,21,72,52,54,46,41,100,52,61,79,78,100,45,52,77,87,63,51,49,62,48,88,26,64,37,38,21,37,67,29,1,29,29,52,89,55,16,87,54,88,18,69,4,46,17,48,93,90,37,19,99,69,0,14,97,66,28,41,93,67,30,15,68,95,91,0,70,26,54,32,79,13,26,18,50,7,97,81,58,26,89,100,58,1,30,100,40,32,9,33,17,78,43,39,11,50,75,12,8,66,40,64,50,31,17,99,24,45,67,24,3,13,96,94,65,47,65,17,37,47,80,69,56,19,54,36,31,11,79,97,12,54,86,38,88,25,59,99,72,34,55,78,36,30,5,49,97,78,38,19,95,78,83,38,87,95,13,13,62,62,5,34,31,11,98,60,1,100,17,6,9,80,90,22,16,39,31,88,72,69,95,71,37,84,79,39,2,61,31,84,69,45,81,32,1,34,32,57,42,45,19,26,53,8,20,58,17,40,42,39,12,28,66,75,19,96,5,83,56,5,46,2,84,53,95,83,0,82,25,35,20,92,30,18,41,99,76,80,8,46,71,63,1,89,95,20,55,20,79,44,80,47,94,1,0,70,65,63,34,70,60,29,92,21,22,70,5,50,67,27,15,83,57,18,95,90,48,22,69,10,98,97,89,97,96,24,56,64,19,11,25,51,13,56,26,39,41,9,100,4,16,81,25,66,87,10,12,56,77,86,58,60,4,29,40,94,19,26,20,98,96,82,44,54,31,75,68,39,0,83,79,64,97,48,26,75,62,30,30,49,20,11,17,43,82,53,64,19,39,4,55,1,23,26,6,58,33,70,46,43,58,34,64,81,58,4,42,42,62,26,78,58,88,7,12,98,64,11,84,99,24,85,60,42,50,15,63,65,37,61,78,1,52,53,22,96,95,86,42,48,1,18,31,83,33,94,73,78,31,16,31,98,32,45,26,81,5,25,15,80,9,28,96,1,12,73,43,27,73,31,48,38,80,24,100,6,29,28,52,77,84,88,86,33,54,85,45,38,69,46,39,54,84,70,63,35,84,46,82,32,67,54,47,61,16,41,59,77,77,49,58,66,25,81,27,87,10,59,34,21,6,8,30,27,15,40,40,30,2,80,26,28,24670
PIYGOHATYA,96,5,95,63,95,69,60,50,31,3,90,28,88,56,71,64,34,8,95,14,32,70,78,5,89,75,96,48,8,36,97,43,89,45,24,63,60,62,2,53,4,8,94,60,10,44,95,7,19,87,88,1,38,91,72,14,92,1,58,66,42,0,0,43,29,76,85,40,57,27,48,36,76,20,95,67,96,80,37,44,20,45,37,4,36,23,48,60,65,100,26,74,55,62,17,40,15,15,49,92,78,36,97,27,8,86,100,30,98,14,4,98,94,68,39,50,44,25,33,58,100,0,30,43,63,79,14,41,56,51,10,63,17,2,71,20,15,52,24,67,24,81,72,16,11,45,49,56,9,27,17,48,16,40,94,34,85,22,47,8,69,21,50,69,40,30,95,19,97,3,7,26,37,23,86,0,14,80,20,96,45,60,4,62,20,50,32,40,100,19,42,22,80,92,79,52,42,33,15,42,99,79,65,98,19,56,30,87,15,69,25,30,59,44,32,93,78,63,77,22,71,33,40,84,70,86,37,83,20,93,24,7,48,67,64,85,100,77,61,37,53,96,37,16,6,98,87,93,92,81,43,86,12,40,31,93,50,82,66,52,26,85,32,74,5,75,94,81,97,84,33,83,16,43,75,41,86,12,14,78,96,93,28,72,0,70,5,45,14,49,55,86,36,13,12,11,99,51,68,68,67,54,89,13,56,86,80,87,94,94,73,94,61,21,57,99,92,92,70,84,61,56,0,10,55,56,59,44,82,41,2,56,27,15,80,1,67,40,54,99,2,72,50,20,36,96,73,66,27,1,73,61,27,23,0,28,4,58,54,83,3,65,37,66,75,55,28,0,60,28,40,54,58,8,85,56,9,43,44,1,48,92,89,85,42,28,89,3,19,85,68,71,51,98,13,7,5,12,74,17,88,34,96,66,82,39,33,1,15,65,33,53,78,21,17,2,82,5,74,63,41,26,52,59,70,60,20,58,82,18,98,94,76,64,98,90,28,16,54,58,54,61,45,21,48,75,75,12,94,67,32,29,68,10,81,40,46,47,28,13,25,64,22,85,53,13,61,90,14,47,61,41,56,28,99,30,68,55,65,85,40,6,20,9,96,15,54,29,51,86,4,59,7,68,65,78,70,85,91,22,25290
DUJOORFRAN,47,33,22,38,71,38,61,85,57,47,34,94,49,71,12,91,96,19,94,54,38,46,44,75,4,38,89,54,77,21,0,22,7,80,57,80,98,20,97,47,55,46,8,42,59,85,51,28,61,42,16,87,43,36,5,60,68,22,13,48,9,23,74,78,66,99,40,40,28,40,55,74,22,13,81,37,92,83,53,76,6,40,92,100,93,68,61,12,26,99,51,32,4,1,49,67,38,16,98,5,39,63,56,85,38,58,61,39,4,26,36,0,27,4,34,30,2,1,65,1,9,67,89,42,4,3,60,5,8,55,49,17,32,53,0,88,75,39,93,60,54,15,54,40,16,90,52,68,85,90,12,47,86,65,16,35,23,91,62,73,42,7,100,81,79,35,12,24,40,41,40,64,3,4,5,0,32,78,14,88,62,62,33,72,56,88,100,43,64,9,2,82,5,85,88,83,97,17,82,100,66,16,51,63,53,16,55,45,16,6,17,79,84,95,4,83,74,20,28,57,6,58,1,93,27,28,33,66,3,39,99,53,21,51,3,9,0,21,70,83,3,63,63,22,37,57,37,82,40,61,51,40,57,87,75,91,83,23,42,51,24,12,10,22,63,19,65,82,24,64,88,21,51,66,51,73,24,13,24,41,67,91,44,19,90,60,2,73,16,57,83,6,92,39,71,7,35,78,62,74,66,31,25,61,96,26,96,69,80,22,14,89,43,69,20,88,85,36,22,30,51,72,98,27,10,22,35,5,4,39,14,60,71,25,38,44,69,37,0,1,47,86,79,1,85,13,79,33,78,67,99,38,76,9,46,50,22,44,49,48,94,24,81,17,90,81,17,61,39,17,75,28,43,10,84,64,88,95,9,83,99,17,18,48,50,82,64,99,4,55,100,50,52,44,24,12,29,89,20,21,77,79,24,29,43,46,78,30,9,90,3,74,7,98,33,91,75,38,76,11,33,53,65,16,21,50,7,46,67,38,44,6,2,52,33,77,98,22,72,81,7,43,92,60,26,72,23,5,37,86,31,63,24,67,11,47,22,59,97,24,19,34,14,29,10,59,7,53,10,99,37,4,78,80,67,26,37,37,8,91,11,49,26,39,18,28,8,16,26,31,94,53,89,61,51,98,84,46,41,78,23745
JHUPBKDIUX,80,4,94,76,92,74,44,96,59,9,94,16,69,68,68,87,41,79,78,8,7,55,30,92,14,12,94,95,80,22,12,36,46,90,77,92,34,95,92,91,32,45,79,0,84,1,93,90,52,72,62,72,45,86,3,85,53,28,92,41,74,13,57,99,35,48,43,23,22,84,85,81,36,71,87,13,56,56,88,81,68,73,79,87,86,2,45,45,4,77,11,49,37,100,8,81,76,82,62,60,61,37,44,54,49,85,5,91,5,45,10,82,7,5,54,96,73,83,38,34,5,91,24,37,62,14,0,84,8,38,68,74,6,92,85,2,13,99,46,77,74,39,7,90,84,98,82,83,51,62,40,99,1,12,29,5,37,38,77,57,13,72,82,48,38,93,70,41,65,72,80,84,17,100,3,7,58,34,10,31,76,94,15,25,27,92,36,11,22,64,17,67,44,83,17,51,99,36,59,83,56,86,75,24,24,74,52,41,22,31,79,41,57,1,1,82,50,3,62,32,24,94,92,44,8,58,14,56,64,96,15,37,43,43,19,73,72,84,28,66,90,11,20,41,20,23,93,57,78,99,4,65,50,83,53,39,28,3,20,86,33,14,92,18,95,27,68,20,82,14,10,40,84,97,54,89,71,4,44,1,22,44,29,42,48,31,62,25,76,1,74,72,74,17,50,26,36,54,89,65,69,26,16,76,37,55,70,73,4,23,100,20,13,87,61,42,0,18,49,70,23,27,79,73,53,86,30,85,71,100,69,2,21,8,100,41,47,21,17,36,87,87,33,9,88,34,8,52,2,8,51,77,29,95,14,82,0,62,11,14,4,77,6,41,4,16,47,54,81,23,23,51,81,24,81,8,44,84,23,1,66,47,34,22,19,26,88,6,16,25,85,84,49,47,14,27,50,4,34,75,24,53,75,3,41,66,71,83,36,29,95,19,16,90,99,25,67,26,15,55,89,75,25,15,98,80,39,22,3,99,72,54,5,54,90,71,47,56,96,65,7,3,89,79,88,76,14,46,3,84,18,56,74,80,93,11,3,17,31,9,71,7,90,74,22,21,42,37,43,54,63,52,22,86,43,16,6,6,87,19,5,98,76,77,4,32,28,91,54,49,98,31,85,25,39,86,64,94,73,33,24924
OIKSHWTOSE,25,49,23,48,87,2,16,49,8,4,80,3,49,30,25,7,33,21,42,41,35,29,66,71,60,66,87,96,87,38,67,29,4,17,65,57,69,78,90,96,66,30,1,43,22,44,92,62,42,74,87,29,58,16,21,6,12,53,62,68,100,37,81,5,31,10,40,81,53,43,22,54,18,44,8,33,32,62,2,77,64,74,47,82,5,90,72,12,87,58,14,37,74,83,5,17,72,9,97,2,4,21,86,74,45,88,56,24,77,66,22,75,51,90,56,100,8,64,91,68,52,19,6,48,70,35,62,43,9,62,32,19,93,92,97,51,65,49,68,4,51,60,88,92,27,52,51,20,34,86,13,94,0,1,65,53,59,74,100,96,34,68,52,55,73,82,30,73,31,1,56,15,38,25,46,59,40,26,38,99,63,54,82,50,94,46,10,36,91,13,45,16,65,60,68,44,45,52,99,77,99,86,0,88,50,60,12,64,81,28,78,29,48,65,27,55,93,41,23,12,25,12,43,43,16,68,100,47,8,1,87,9,65,74,52,73,86,33,93,49,44,100,87,22,87,91,43,98,95,5,46,90,74,27,76,20,30,59,19,59,90,16,9,25,13,19,77,84,37,9,66,75,86,77,85,70,6,14,61,13,51,18,17,30,45,53,65,38,7,90,98,35,1,30,5,51,96,87,95,43,93,91,72,70,40,80,18,79,27,94,68,94,53,14,21,49,4,40,2,79,52,36,65,44,84,75,93,26,54,39,39,23,50,76,97,32,30,47,42,100,93,74,69,45,91,90,54,14,36,14,89,77,81,75,66,12,31,78,28,0,20,53,77,63,81,49,6,23,1,63,83,56,82,11,54,24,72,97,64,96,10,46,32,52,82,3,87,100,7,22,67,78,45,86,26,62,9,83,13,86,79,8,91,67,91,42,86,32,82,76,72,58,56,83,83,9,11,75,80,97,8,63,29,60,35,26,12,5,40,39,50,6,0,17,40,26,9,51,38,1,22,37,20,29,51,72,50,25,58,47,42,27,57,37,63,38,11,58,53,93,80,94,37,97,83,73,70,37,89,28,52,22,84,4,6,20,1,1,6,0,88,58,29,73,82,42,33,25,67,31,74,62,66,22,94,40,11,21,44,52,24963
MQSGURODHM,69,81,91,92,69,28,53,3,85,68,50,68,71,71,77,66,54,92,15,7,5,65,16,5,23,74,17,84,3,56,39,67,32,92,76,43,61,30,67,69,0,69,93,69,34,41,5,26,84,29,78,82,6,90,60,79,79,91,82,73,28,33,90,14,63,20,59,87,22,52,47,9,40,35,14,56,48,62,38,44,79,86,12,98,15,57,83,5,49,8,34,97,1,92,43,70,11,50,86,20,89,6,49,62,74,83,35,43,80,15,1,51,74,47,12,42,48,78,74,80,50,24,14,75,95,1,32,58,23,19,44,42,83,14,50,55,25,24,71,21,31,68,55,69,0,44,28,3,34,26,20,82,23,97,39,28,37,43,3,37,89,2,71,28,81,30,81,28,35,0,27,74,43,60,35,9,12,51,57,58,96,42,3,25,7,64,35,57,15,9,68,24,0,87,64,3,44,61,8,52,2,76,91,13,18,1,7,5,43,86,79,66,2,36,41,31,58,81,16,52,32,84,18,19,48,80,94,44,3,40,28,99,98,13,54,74,41,58,3,92,41,19,97,37,94,31,24,73,45,36,57,25,46,32,72,0,12,61,64,17,87,69,76,49,53,1,11,22,71,49,75,43,10,41,77,7,22,63,88,23,22,83,19,86,90,86,84,14,79,38,17,93,83,0,10,56,56,41,61,53,63,98,91,79,95,96,68,5,63,23,63,13,30,27,54,19,6,69,58,44,72,48,1,90,97,53,7,58,97,90,25,1,87,94,24,68,30,8,70,69,27,54,98,60,78,25,11,38,46,4,82,37,94,55,3,88,96,80,6,68,9,30,24,46,25,96,45,70,42,75,73,63,91,62,75,23,77,0,22,83,85,54,27,97,80,22,34,21,61,63,24,1,58,91,91,78,30,63,24,66,79,77,72,22,11,84,60,41,11,51,79,91,35,42,76,98,87,97,57,18,15,45,24,50,73,14,41,88,69,97,86,65,49,15,65,19,38,68,58,97,86,97,79,66,17,37,8,11,36,81,32,89,37,49,21,14,95,69,100,57,45,78,42,17,95,70,56,48,16,83,30,96,72,42,39,34,28,96,0,3,92,94,48,31,34,91,13,10,63,98,23,9,2,61,79,75,73,54,77,72,24881
TXTLJQTHFR,20,83,41,32,71,39,73,93,47,36,76,66,54,67,2,64,4,9,94,33,93,63,76,6,89,55,3,2,86,4,53,43,62,68,68,98,25,23,34,13,57,81,16,0,68,50,71,21,37,21,4,23,68,71,65,69,13,46,82,100,58,77,7,19,5,34,5,81,83,30,5,75,35,71,31,27,47,100,46,82,7,75,27,56,16,12,26,34,14,93,11,16,96,23,4,82,79,87,98,47,96,29,72,20,66,1,90,83,0,100,27,66,56,98,49,45,94,42,96,72,96,57,71,90,95,86,54,65,11,93,99,11,96,7,7,72,24,94,19,64,91,86,94,18,59,64,72,45,1,92,62,75,50,57,65,20,45,94,56,14,17,88,25,23,80,81,79,85,92,18,16,36,35,94,72,26,40,57,30,82,99,79,86,75,59,57,81,69,29,11,34,38,96,26,6,17,50,78,23,90,6,45,52,54,98,18,5,38,45,57,97,11,24,63,62,17,29,54,1,1,89,2,19,38,82,97,81,86,73,23,23,62,43,76,48,46,2,99,72,54,45,48,16,92,39,20,67,56,47,74,5,18,66,26,65,33,34,7,59,25,57,23,39,67,17,11,80,68,16,97,49,49,3,23,82,29,65,81,14,86,75,81,19,70,60,13,31,22,94,69,29,72,66,33,99,11,17,96,89,48,14,30,100,54,1,91,80,70,32,63,6,8,84,18,47,7,65,19,74,55,63,62,94,79,78,39,19,39,33,3,18,52,37,80,67,83,41,43,4,8,74,9,87,81,92,89,11,65,18,88,27,1,53,50,58,20,83,69,67,60,52,44,9,50,45,14,68,0,16,42,100,26,76,39,67,68,1,91,29,11,52,86,38,72,9,37,40,90,39,52,28,77,45,86,2,96,56,9,98,7,44,8,32,79,16,99,60,82,87,33,68,42,42,21,96,12,92,69,49,74,75,77,14,17,98,97,63,42,46,58,39,41,71,4,28,42,57,31,47,67,2,0,71,77,56,94,64,79,93,46,32,51,18,58,31,81,72,56,99,100,92,7,17,95,37,97,36,48,72,10,37,0,88,23,77,8,69,85,20,7,92,66,27,36,24,95,87,66,77,33,8,92,53,61,64,85,52,35,12,82,25488
